Car,Class,Driver,Lap,Lap Time,Session Time,Flag,Location,S01,S02,S03
66,GTD,Katherine Legge,431,02:38.6,13:19.6,Yellow,Track,30.642,87.006,40.991
1,GTD,Bryan Sellers,430,03:30.0,13:23.2,Yellow,Track,95.474,75.297,39.195
27,GTD,Roman De Angelis,433,02:46.5,13:24.8,Yellow,Track,50.928,76.553,39.001
57,GTD,Philip Ellis,433,02:26.2,13:35.9,Yellow,Track,32.029,69.894,44.275
78,GTD,Benja Hites,430,02:25.7,13:36.3,Yellow,Track,32.1,69.941,43.632
21,GTD,Simon Mann,430,02:26.2,13:37.3,Yellow,Track,32.487,70.082,43.603
44,GTD,Spencer Pumpelly,433,02:18.6,13:40.7,Yellow,Track,27.949,67.537,43.087
12,GTD,Kyle Kirkwood,433,02:03.1,13:51.4,Yellow,Track,27.218,57.895,37.967
70,GTD,Frederik Schandorff,433,02:00.0,13:51.8,Yellow,Track,26.913,55.391,37.686
91,GTD,Kay van Berlo,406,03:11.5,13:55.9,Yellow,Track,97.522,58.967,35.016
93,GTD,Danny Formal,433,02:47.6,13:56.4,Yellow,Pit,31.438,70.692,65.483
19,GTD,Raffaele Giammaria,428,02:31.6,13:58.4,Yellow,Pit,28.877,68.181,54.538
83,GTD,Sarah Bovy,415,02:13.0,14:05.6,Yellow,Pit,27.258,57.869,47.824
32,GTD,Mike Skeen,433,01:56.1,14:10.7,Yellow,Track,27.589,54.826,33.679
023,GTD,Charles Scardina,427,03:39.7,14:25.2,Yellow,Track,121.231,62.568,35.923
80,GTD,Harry Tincknell,421,03:33.6,14:32.2,Yellow,Track,110.503,66.861,36.237
77,GTD,Maxwell Root,425,04:50.3,14:35.7,Yellow,Track,193.589,61.451,35.304
16,GTD,Dennis Olsen,429,04:27.0,15:10.5,Yellow,Track,177.527,55.553,33.958
96,GTD,Robby Foley,404,01:57.0,15:16.3,Yellow,Track,28.373,55.291,33.385
66,GTD,Katherine Legge,432,01:57.6,15:17.2,Yellow,Track,28.582,55.708,33.264
1,GTD,Bryan Sellers,431,01:59.8,15:23.0,Yellow,Track,29.4,56.893,33.463
27,GTD,Roman De Angelis,434,02:00.8,15:25.6,Yellow,Track,29.503,57.589,33.679
57,GTD,Philip Ellis,434,02:01.1,15:36.9,Yellow,Track,32.599,55.365,33.118
78,GTD,Benja Hites,431,02:02.5,15:38.9,Yellow,Track,32.554,56.444,33.549
44,GTD,Spencer Pumpelly,434,02:05.2,15:46.0,Yellow,Track,37.908,53.961,33.35
21,GTD,Simon Mann,431,02:18.6,15:55.8,Yellow,Pit,32.818,58.45,47.323
91,GTD,Kay van Berlo,407,02:13.9,16:09.8,Yellow,Track,28.892,70.714,34.254
12,GTD,Kyle Kirkwood,434,02:37.4,16:28.8,Yellow,Track,31.834,86.693,38.866
70,GTD,Frederik Schandorff,434,02:37.4,16:29.2,Yellow,Track,31.912,86.694,38.778
32,GTD,Mike Skeen,434,02:48.5,16:59.2,Yellow,Track,26.853,78.891,62.73
023,GTD,Charles Scardina,428,02:35.9,17:01.1,Yellow,Track,29.58,64.272,62.039
93,GTD,Danny Formal,434,03:09.3,17:05.7,Yellow,Track,59.94,64.748,64.613
80,GTD,Harry Tincknell,422,02:36.8,17:09.0,Yellow,Track,28.864,61.426,66.481
77,GTD,Maxwell Root,426,02:34.6,17:10.3,Yellow,Track,27.427,60.577,66.577
19,GTD,Raffaele Giammaria,429,03:13.4,17:11.8,Yellow,Track,67.621,58.89,66.891
83,GTD,Sarah Bovy,416,03:07.5,17:13.1,Yellow,Track,73.546,53.942,60.002
16,GTD,Dennis Olsen,430,02:05.8,17:16.2,Yellow,Track,26.508,54.655,44.605
96,GTD,Robby Foley,405,02:03.1,17:19.4,Yellow,Track,26.847,53.943,42.351
66,GTD,Katherine Legge,433,02:03.0,17:20.1,Yellow,Track,26.846,53.896,42.23
1,GTD,Bryan Sellers,432,02:00.3,17:23.3,Yellow,Track,26.826,53.98,39.483
27,GTD,Roman De Angelis,435,01:59.5,17:25.1,Yellow,Track,26.911,53.781,38.835
57,GTD,Philip Ellis,435,01:56.0,17:32.9,Yellow,Track,26.865,54.27,34.837
78,GTD,Benja Hites,432,01:55.0,17:33.9,Yellow,Track,26.34,53.561,35.08
44,GTD,Spencer Pumpelly,435,01:53.7,17:39.6,Yellow,Track,27.051,53.649,32.957
91,GTD,Kay van Berlo,408,01:58.5,18:08.3,Yellow,Track,26.86,54.957,36.66
21,GTD,Simon Mann,432,02:28.8,18:24.7,Yellow,Track,60.954,54.413,33.471
12,GTD,Kyle Kirkwood,435,01:56.2,18:25.0,Yellow,Track,28.407,54.885,32.866
70,GTD,Frederik Schandorff,435,01:56.1,18:25.3,Yellow,Track,28.526,55.12,32.435
32,GTD,Mike Skeen,435,02:29.7,19:28.9,Yellow,Track,43.768,72.524,33.41
023,GTD,Charles Scardina,429,02:37.7,19:38.9,Yellow,Track,43.737,78.474,35.525
93,GTD,Danny Formal,435,02:33.8,19:39.5,Yellow,Track,42.946,75.095,35.806
80,GTD,Harry Tincknell,423,02:32.3,19:41.3,Yellow,Track,40.439,75.543,36.332
77,GTD,Maxwell Root,427,02:31.7,19:42.0,Yellow,Track,40.344,75.052,36.328
83,GTD,Sarah Bovy,417,02:29.4,19:42.5,Yellow,Track,39.796,75.293,34.288
16,GTD,Dennis Olsen,431,02:26.5,19:42.8,Yellow,Track,39.68,72.628,34.224
96,GTD,Robby Foley,406,02:28.5,19:48.0,Yellow,Track,40.829,73.421,34.297
66,GTD,Katherine Legge,434,02:28.1,19:48.2,Yellow,Track,41.179,72.748,34.133
1,GTD,Bryan Sellers,433,02:26.2,19:49.5,Yellow,Track,41.765,71.094,33.335
19,GTD,Raffaele Giammaria,430,03:29.0,20:40.8,Yellow,Track,40.417,96.019,72.577
27,GTD,Roman De Angelis,436,03:20.0,20:45.0,Yellow,Track,42.735,93.044,64.182
27,GTD,Roman De Angelis,437,03:15.0,24:00.1,Yellow,Track,46.023,90.41,58.589
57,GTD,Philip Ellis,437,03:12.6,24:02.5,Yellow,Track,47.058,89.199,56.325
19,GTD,Raffaele Giammaria,431,03:23.2,24:04.0,Yellow,Pit,44.273,90.253,68.692
91,GTD,Kay van Berlo,410,03:07.5,24:09.4,Yellow,Track,47.08,88.109,52.342
44,GTD,Spencer Pumpelly,437,03:18.5,24:11.8,Yellow,Pit,46.341,89.558,62.638
78,GTD,Benja Hites,434,03:21.3,24:11.9,Yellow,Pit,46.95,89.293,65.074
023,GTD,Charles Scardina,431,02:34.2,24:11.8,Yellow,Track,27.587,81.19,45.379
96,GTD,Robby Foley,408,02:34.0,24:16.5,Yellow,Track,27.573,85.339,41.088
21,GTD,Simon Mann,434,03:15.0,24:19.8,Yellow,Pit,47.086,88.874,59.011
70,GTD,Frederik Schandorff,437,03:14.5,24:21.3,Yellow,Pit,47.183,89.676,57.656
32,GTD,Mike Skeen,437,02:58.0,24:22.5,Yellow,Pit,30.335,89.804,57.883
80,GTD,Harry Tincknell,425,02:47.6,24:26.1,Yellow,Pit,28.059,82.41,57.178
77,GTD,Maxwell Root,429,02:47.5,24:27.1,Yellow,Pit,28.269,83.348,55.882
83,GTD,Sarah Bovy,419,02:48.0,24:28.0,Yellow,Pit,28.446,84.204,55.39
16,GTD,Dennis Olsen,433,02:47.7,24:28.8,Yellow,Pit,27.635,84.987,55.11
66,GTD,Katherine Legge,436,02:47.0,24:29.8,Yellow,Pit,27.906,84.992,54.135
1,GTD,Bryan Sellers,435,02:47.5,24:30.9,Yellow,Pit,28.545,85.364,53.588
93,GTD,Danny Formal,437,03:30.9,25:08.8,Yellow,Pit,28.009,82.362,100.556
12,GTD,Kyle Kirkwood,437,05:38.6,26:44.2,Yellow,Pit,47.045,89.559,201.978
27,GTD,Roman De Angelis,438,02:54.4,26:54.5,Yellow,Track,37.824,79.067,57.537
57,GTD,Philip Ellis,438,02:54.7,26:57.2,Yellow,Track,39.272,77.819,57.617
91,GTD,Kay van Berlo,411,02:53.3,27:02.7,Yellow,Track,37.784,79.394,56.113
023,GTD,Charles Scardina,432,02:53.4,27:05.2,Yellow,Track,37.879,80.033,55.49
96,GTD,Robby Foley,409,02:52.7,27:09.2,Yellow,Track,36.151,80.193,56.336
44,GTD,Spencer Pumpelly,438,03:03.6,27:15.4,Yellow,Track,81.687,55.253,46.696
77,GTD,Maxwell Root,430,03:00.1,27:27.1,Yellow,Track,85.234,57.809,37.013
32,GTD,Mike Skeen,438,03:18.3,27:40.7,Yellow,Track,106.388,56.89,35.001
80,GTD,Harry Tincknell,426,03:27.6,27:53.7,Yellow,Pit,102.216,56.801,48.538
1,GTD,Bryan Sellers,436,03:35.7,28:06.6,Yellow,Track,127.592,54.139,33.947
16,GTD,Dennis Olsen,434,03:39.4,28:08.2,Yellow,Track,131.134,53.833,34.407
21,GTD,Simon Mann,435,03:59.7,28:19.5,Yellow,Pit,134.751,56.192,48.744
83,GTD,Sarah Bovy,420,03:52.9,28:20.9,Yellow,Pit,131.662,53.772,47.416
78,GTD,Benja Hites,435,04:29.2,28:41.1,Yellow,Track,177.941,53.378,37.871
19,GTD,Raffaele Giammaria,432,04:50.2,28:54.2,Yellow,Pit,180.833,55.675,53.685
93,GTD,Ryan Briscoe,438,03:52.4,29:01.2,Yellow,Pit,53.306,59.84,119.271
27,GTD,Roman De Angelis,439,03:16.0,30:10.5,Yellow,Track,39.704,89.443,66.903
57,GTD,Philip Ellis,439,03:14.7,30:11.9,Yellow,Track,39.876,87.666,67.175
91,GTD,Kay van Berlo,412,03:12.6,30:15.3,Yellow,Track,39.211,86.741,66.623
023,GTD,Charles Scardina,433,03:11.8,30:17.0,Yellow,Track,38.83,87.233,65.745
96,GTD,Robby Foley,410,03:10.1,30:19.3,Yellow,Track,38.138,87.503,64.435
44,GTD,Spencer Pumpelly,439,03:08.7,30:24.1,Yellow,Track,38.204,86.789,63.673
77,GTD,Maxwell Root,431,03:00.2,30:27.3,Yellow,Track,30.101,85.881,64.238
32,GTD,Mike Skeen,439,02:47.8,30:28.6,Yellow,Track,27.284,76.396,64.139
70,GTD,Frederik Schandorff,438,06:08.0,30:29.3,Yellow,Track,229.987,73.92,64.112
12,GTD,Kyle Kirkwood,438,03:46.0,30:30.2,Yellow,Track,87.615,75.46,62.878
66,GTD,Katherine Legge,437,06:03.9,30:33.7,Yellow,Track,244.694,57.344,61.876
1,GTD,Bryan Sellers,437,02:28.1,30:34.7,Yellow,Track,28.369,57.523,62.215
16,GTD,Dennis Olsen,435,02:27.3,30:35.5,Yellow,Track,27.043,57.761,62.504
80,GTD,Harry Tincknell,427,02:42.3,30:36.0,Yellow,Track,61.241,53.95,47.118
78,GTD,Benja Hites,436,01:56.7,30:37.8,Yellow,Track,28.666,52.468,35.555
21,GTD,Simon Mann,436,02:20.7,30:40.2,Yellow,Track,51.96,53.522,35.198
19,GTD,Raffaele Giammaria,433,02:19.1,31:13.3,Yellow,Track,50.216,54.561,34.274
83,GTD,Sarah Bovy,421,02:56.5,31:17.4,Yellow,Track,85.715,56.828,33.968
93,GTD,Ryan Briscoe,439,02:23.7,31:24.9,Yellow,Track,51.028,58.558,34.121
27,GTD,Roman De Angelis,440,03:12.4,33:23.0,Yellow,Track,41.369,92.537,58.504
57,GTD,Philip Ellis,440,03:13.3,33:25.2,Yellow,Track,41.244,92.274,59.766
91,GTD,Kay van Berlo,413,03:13.0,33:28.3,Yellow,Track,40.324,92.722,59.964
023,GTD,Charles Scardina,434,03:12.8,33:29.8,Yellow,Track,40.003,92.303,60.475
96,GTD,Robby Foley,411,03:12.7,33:32.0,Yellow,Track,39.949,92.187,60.606
44,GTD,Spencer Pumpelly,440,03:08.7,33:32.8,Yellow,Track,38.868,89.456,60.371
77,GTD,Maxwell Root,432,03:08.8,33:36.1,Yellow,Track,38.502,89.917,60.392
32,GTD,Mike Skeen,440,03:09.9,33:38.4,Yellow,Track,39.097,89.831,60.944
70,GTD,Frederik Schandorff,439,03:10.0,33:39.3,Yellow,Track,38.972,89.978,61.04
12,GTD,Kyle Kirkwood,439,03:11.2,33:41.4,Yellow,Track,39.736,89.831,61.618
66,GTD,Katherine Legge,438,03:10.7,33:44.4,Yellow,Track,39.523,89.417,61.751
1,GTD,Bryan Sellers,438,03:10.9,33:45.7,Yellow,Track,39.511,89.183,62.245
16,GTD,Dennis Olsen,436,03:12.2,33:47.7,Yellow,Track,39.395,89.319,63.467
80,GTD,Harry Tincknell,428,03:12.5,33:48.4,Yellow,Track,39.751,89.815,62.914
78,GTD,Benja Hites,437,03:11.5,33:49.3,Yellow,Track,38.846,89.646,63.017
21,GTD,Simon Mann,437,03:10.4,33:50.6,Yellow,Track,37.91,89.42,63.06
19,GTD,Raffaele Giammaria,434,02:38.2,33:51.4,Yellow,Track,26.839,68.201,63.11
83,GTD,Sarah Bovy,422,02:35.0,33:52.4,Yellow,Track,26.93,65.185,62.85
93,GTD,Ryan Briscoe,440,02:28.9,33:53.8,Yellow,Track,27.028,58.597,63.271
27,GTD,Roman De Angelis,441,02:40.6,36:03.6,Green,Track,37.487,82.715,40.402
57,GTD,Philip Ellis,441,02:38.7,36:03.8,Green,Track,36.511,82.81,39.333
91,GTD,Kay van Berlo,414,02:36.5,36:04.8,Green,Track,36.192,82.358,37.932
023,GTD,Charles Scardina,435,02:35.7,36:05.5,Green,Track,35.412,82.349,37.951
96,GTD,Robby Foley,412,02:33.7,36:05.7,Green,Track,34.271,82.609,36.841
44,GTD,Spencer Pumpelly,441,02:33.1,36:05.9,Green,Track,34.299,82.451,36.358
32,GTD,Mike Skeen,441,02:30.4,36:08.8,Green,Track,32.935,80.982,36.467
70,GTD,Frederik Schandorff,440,02:29.7,36:08.9,Green,Track,32.702,81.094,35.861
77,GTD,Maxwell Root,433,02:32.9,36:09.1,Green,Track,33.415,82.037,37.485
12,GTD,Kyle Kirkwood,440,02:28.1,36:09.5,Green,Track,32.614,80.022,35.433
66,GTD,Katherine Legge,439,02:26.9,36:11.4,Green,Track,32.37,79.499,35.055
1,GTD,Bryan Sellers,439,02:26.3,36:11.9,Green,Track,31.651,79.526,35.095
16,GTD,Dennis Olsen,437,02:25.1,36:12.8,Green,Track,30.435,79.685,34.995
80,GTD,Harry Tincknell,429,02:24.6,36:13.0,Green,Track,30.343,79.438,34.774
78,GTD,Benja Hites,438,02:24.3,36:13.6,Green,Track,29.992,79.481,34.8
21,GTD,Simon Mann,438,02:23.6,36:14.1,Green,Track,30.496,78.48,34.578
19,GTD,Raffaele Giammaria,435,02:24.3,36:15.7,Green,Track,30.413,78.397,35.468
93,GTD,Ryan Briscoe,441,02:22.2,36:16.0,Green,Track,30.175,77.831,34.204
83,GTD,Sarah Bovy,423,02:24.1,36:16.5,Green,Track,29.997,78.667,35.468
27,GTD,Roman De Angelis,442,01:51.1,37:54.6,Green,Track,27.499,50.944,32.632
57,GTD,Philip Ellis,442,01:50.9,37:54.7,Green,Track,26.88,51.234,32.766
44,GTD,Spencer Pumpelly,442,01:51.9,37:57.8,Green,Track,28.217,51.794,31.935
96,GTD,Robby Foley,413,01:53.2,37:59.0,Green,Track,27.876,52.633,32.725
32,GTD,Mike Skeen,442,01:50.5,37:59.3,Green,Track,26.156,51.739,32.614
91,GTD,Kay van Berlo,415,01:54.7,37:59.5,Green,Track,28.022,53.572,33.124
70,GTD,Frederik Schandorff,441,01:50.7,37:59.7,Green,Track,26.425,51.809,32.497
12,GTD,Kyle Kirkwood,441,01:51.6,38:01.1,Green,Track,26.495,52.287,32.832
66,GTD,Katherine Legge,440,01:50.1,38:01.5,Green,Track,26.098,51.158,32.89
023,GTD,Charles Scardina,436,01:56.8,38:02.3,Green,Track,29.184,54.005,33.625
1,GTD,Bryan Sellers,440,01:51.3,38:03.2,Green,Track,26.651,51.387,33.261
77,GTD,Maxwell Root,434,01:54.3,38:03.4,Green,Track,26.877,53.731,33.679
16,GTD,Dennis Olsen,438,01:51.0,38:03.8,Green,Track,26.049,51.872,33.04
80,GTD,Harry Tincknell,430,01:50.8,38:03.8,Green,Track,26.434,51.907,32.506
78,GTD,Benja Hites,439,01:50.8,38:04.4,Green,Track,26.51,51.575,32.711
21,GTD,Simon Mann,439,01:50.4,38:04.5,Green,Track,26.345,51.708,32.335
93,GTD,Ryan Briscoe,442,01:50.0,38:06.0,Green,Track,26.246,51.541,32.174
19,GTD,Raffaele Giammaria,436,01:50.4,38:06.1,Green,Track,26.316,51.487,32.597
83,GTD,Sarah Bovy,424,01:51.2,38:07.7,Green,Track,26.455,51.893,32.851
27,GTD,Roman De Angelis,443,01:48.0,39:42.7,Green,Track,25.732,50.375,31.939
57,GTD,Philip Ellis,443,01:49.0,39:43.7,Green,Track,25.72,51.268,31.972
44,GTD,Spencer Pumpelly,443,01:48.0,39:45.8,Green,Track,25.498,50.311,32.177
32,GTD,Mike Skeen,443,01:47.6,39:46.9,Green,Track,25.673,50.192,31.743
70,GTD,Frederik Schandorff,442,01:48.7,39:48.4,Green,Track,26.125,50.53,32.024
96,GTD,Robby Foley,414,01:50.3,39:49.2,Green,Track,26.178,51.193,32.916
12,GTD,Kyle Kirkwood,442,01:49.3,39:50.4,Green,Track,26.114,51.195,32.007
91,GTD,Kay van Berlo,416,01:51.2,39:50.7,Green,Track,26.744,51.634,32.801
66,GTD,Katherine Legge,441,01:49.4,39:50.9,Green,Track,25.918,51.243,32.276
1,GTD,Bryan Sellers,441,01:49.4,39:52.6,Green,Track,26.136,51.108,32.114
16,GTD,Dennis Olsen,439,01:51.3,39:55.0,Green,Track,26.147,52.207,32.922
77,GTD,Maxwell Root,435,01:52.3,39:55.7,Green,Track,26.872,52.228,33.184
93,GTD,Ryan Briscoe,443,01:49.6,39:55.6,Green,Track,25.867,51.127,32.644
80,GTD,Harry Tincknell,431,01:51.9,39:55.8,Green,Track,26.47,52.375,33.081
78,GTD,Benja Hites,440,01:52.1,39:56.5,Green,Track,26.333,52.261,33.542
21,GTD,Simon Mann,440,01:51.9,39:56.5,Green,Track,26.612,52.36,32.974
19,GTD,Raffaele Giammaria,437,01:51.0,39:57.1,Green,Track,26.203,51.504,33.259
83,GTD,Sarah Bovy,425,01:50.5,39:58.2,Green,Track,26.007,51.79,32.712
023,GTD,Charles Scardina,437,02:06.9,40:09.2,Green,Pit,27.4,52.665,46.825
27,GTD,Roman De Angelis,444,01:46.7,41:29.4,Green,Track,25.393,49.911,31.432
57,GTD,Philip Ellis,444,01:48.2,41:31.8,Green,Track,26.114,50.364,31.675
44,GTD,Spencer Pumpelly,444,01:47.8,41:33.6,Green,Track,25.663,50.193,31.97
32,GTD,Mike Skeen,444,01:47.7,41:34.6,Green,Track,25.473,50.162,32.033
70,GTD,Frederik Schandorff,443,01:47.9,41:36.3,Green,Track,25.767,50.436,31.694
96,GTD,Robby Foley,415,01:49.1,41:38.4,Green,Track,25.917,50.977,32.242
12,GTD,Kyle Kirkwood,443,01:48.0,41:38.4,Green,Track,25.609,50.68,31.735
66,GTD,Katherine Legge,442,01:48.8,41:39.7,Green,Track,25.969,50.647,32.155
91,GTD,Kay van Berlo,417,01:49.9,41:40.6,Green,Track,25.855,51.402,32.65
1,GTD,Bryan Sellers,442,01:48.9,41:41.5,Green,Track,25.791,50.854,32.231
93,GTD,Ryan Briscoe,444,01:48.2,41:43.8,Green,Track,25.736,50.366,32.055
16,GTD,Dennis Olsen,440,01:49.8,41:44.9,Green,Track,25.538,51.444,32.838
80,GTD,Harry Tincknell,432,01:50.3,41:46.0,Green,Track,26.16,51.561,32.548
77,GTD,Maxwell Root,436,01:50.9,41:46.6,Green,Track,26.721,51.517,32.674
21,GTD,Simon Mann,441,01:50.2,41:46.7,Green,Track,26.29,51.481,32.433
78,GTD,Benja Hites,441,01:50.7,41:47.3,Green,Track,26.437,51.824,32.469
19,GTD,Raffaele Giammaria,438,01:50.7,41:47.8,Green,Track,26.286,51.596,32.822
83,GTD,Sarah Bovy,426,01:50.0,41:48.2,Green,Track,25.917,51.596,32.469
023,GTD,Charles Scardina,438,02:15.1,42:24.3,Green,Track,49.583,52.482,33.066
27,GTD,Roman De Angelis,445,01:47.4,43:16.8,Green,Track,25.44,50.396,31.59
57,GTD,Philip Ellis,445,01:46.8,43:18.6,Green,Track,25.302,49.855,31.595
44,GTD,Spencer Pumpelly,445,01:47.8,43:21.4,Green,Track,25.71,50.402,31.681
32,GTD,Mike Skeen,445,01:47.7,43:22.3,Green,Track,25.436,50.399,31.87
70,GTD,Frederik Schandorff,444,01:48.1,43:24.4,Green,Track,25.777,50.703,31.614
12,GTD,Kyle Kirkwood,444,01:47.3,43:25.8,Green,Track,25.375,50.345,31.628
96,GTD,Robby Foley,416,01:48.8,43:27.1,Green,Track,25.849,50.86,32.052
66,GTD,Katherine Legge,443,01:48.3,43:28.0,Green,Track,25.638,50.586,32.086
91,GTD,Kay van Berlo,418,01:50.5,43:31.1,Green,Track,25.97,51.8,32.728
1,GTD,Bryan Sellers,443,01:49.7,43:31.2,Green,Track,26.076,50.954,32.7
93,GTD,Ryan Briscoe,445,01:48.1,43:31.9,Green,Track,25.614,50.437,32.086
16,GTD,Dennis Olsen,441,01:49.5,43:34.4,Green,Track,25.623,51.172,32.748
80,GTD,Harry Tincknell,433,01:49.5,43:35.5,Green,Track,25.543,51.47,32.464
21,GTD,Simon Mann,442,01:49.8,43:36.5,Green,Track,26.356,51.219,32.254
77,GTD,Maxwell Root,437,01:50.0,43:36.6,Green,Track,26.04,51.266,32.744
78,GTD,Benja Hites,442,01:49.9,43:37.2,Green,Track,26.141,51.445,32.344
19,GTD,Raffaele Giammaria,439,01:50.0,43:37.8,Green,Track,26.061,51.277,32.682
83,GTD,Sarah Bovy,427,01:50.2,43:38.4,Green,Track,26.179,51.296,32.681
023,GTD,Charles Scardina,439,01:50.7,44:15.0,Green,Track,26.176,51.604,32.902
27,GTD,Roman De Angelis,446,01:46.7,45:03.6,Green,Track,25.23,49.911,31.578
57,GTD,Philip Ellis,446,01:46.7,45:05.2,Green,Track,25.151,49.89,31.616
44,GTD,Spencer Pumpelly,446,01:47.6,45:09.0,Green,Track,25.318,50.212,32.026
32,GTD,Mike Skeen,446,01:47.4,45:09.7,Green,Track,25.382,50.119,31.885
70,GTD,Frederik Schandorff,445,01:48.4,45:12.8,Green,Track,25.781,50.745,31.915
12,GTD,Kyle Kirkwood,445,01:48.3,45:14.1,Green,Track,25.689,50.859,31.783
96,GTD,Robby Foley,417,01:48.8,45:16.0,Green,Track,25.759,50.969,32.111
66,GTD,Katherine Legge,444,01:48.2,45:16.2,Green,Track,25.51,50.518,32.174
1,GTD,Bryan Sellers,444,01:49.3,45:20.5,Green,Track,26.118,50.92,32.286
91,GTD,Kay van Berlo,419,01:49.7,45:20.7,Green,Track,25.799,51.255,32.602
93,GTD,Ryan Briscoe,446,01:48.8,45:20.7,Green,Track,25.903,50.911,31.949
16,GTD,Dennis Olsen,442,01:49.3,45:23.7,Green,Track,25.521,51.247,32.531
80,GTD,Harry Tincknell,434,01:49.2,45:24.8,Green,Track,25.497,51.253,32.498
21,GTD,Simon Mann,443,01:48.7,45:25.2,Green,Track,25.8,50.806,32.075
77,GTD,Maxwell Root,438,01:50.2,45:26.8,Green,Track,26.413,51.13,32.678
78,GTD,Benja Hites,443,01:49.8,45:27.0,Green,Track,26.166,51.341,32.25
19,GTD,Raffaele Giammaria,440,01:49.7,45:27.5,Green,Track,25.927,51.201,32.528
83,GTD,Sarah Bovy,428,01:49.8,45:28.1,Green,Track,25.905,51.419,32.442
023,GTD,Charles Scardina,440,01:50.6,46:05.6,Green,Track,26.131,51.515,32.976
27,GTD,Roman De Angelis,447,01:47.6,46:51.2,Green,Track,25.562,50.034,32.028
57,GTD,Philip Ellis,447,01:46.7,46:51.9,Green,Track,25.102,49.9,31.684
32,GTD,Mike Skeen,447,01:47.5,46:57.2,Green,Track,25.445,50.116,31.933
