Car,Class,Driver,Lap,Lap Time,Session Time,Flag,Location,S01,S02,S03
42,GTD,Benja Hites,72,01:47.7,22:56.2,Green,Track,25.394,49.962,32.346
39,GTD,Sandy Mitchell,73,01:47.3,23:06.7,Green,Track,25.807,49.6,31.897
57,GTD,Mikael Grenier,73,01:48.0,23:07.9,Green,Track,26.167,49.866,31.991
75,GTD,Kenny Habul,73,01:47.5,23:10.1,Green,Track,25.314,50.317,31.886
34,GTD,Kyle Washington,72,01:52.2,23:11.5,Green,Track,27.828,51.661,32.709
28,GTD,Michael de Quesada,73,01:46.7,23:14.2,Green,Track,25.382,49.748,31.56
47,GTD,Roberto Lacorte,42,59:00.6,23:19.3,Green,Pit,57.464,78.856,3404.288
32,GTD,Stevan McAleer,73,01:47.7,23:19.8,Green,Track,25.62,50.343,31.729
16,GTD,Ryan Hardwick,73,01:48.3,23:21.4,Green,Track,25.743,50.212,32.372
64,GTD,Ted Giovanis,72,01:52.9,23:43.0,Green,Track,27.37,51.829,33.663
71,GTD,Mateo Llarena,73,01:47.6,23:46.1,Green,Track,25.391,50.067,32.159
66,GTD,Till Bechtolsheimer,73,01:47.8,24:02.4,Green,Track,25.617,50.098,32.08
19,GTD,John Megrue,73,01:48.5,24:05.6,Green,Track,25.824,50.365,32.314
44,GTD,Spencer Pumpelly,73,01:48.4,24:05.8,Green,Track,26.043,50.304,32.037
27,GTD,Roman De Angelis,73,01:48.6,24:05.8,Green,Track,25.985,50.307,32.323
21,GTD,Toni Vilander,73,01:48.1,24:05.9,Green,Track,25.986,50.137,31.954
96,GTD,Michael Dinan,73,01:47.9,24:06.4,Green,Track,25.678,50.459,31.771
99,GTD,Stefan Wilson,73,01:48.0,24:10.8,Green,Track,25.75,50.215,32.074
98,GTD,Paul Dalla Lana,73,01:48.2,24:11.9,Green,Track,25.856,50.45,31.904
70,GTD,Brendan Iribe,73,01:47.6,24:13.8,Green,Track,25.853,50.034,31.747
59,GTD,Paul Holton,73,01:48.0,24:28.6,Green,Track,25.555,50.597,31.851
42,GTD,Benja Hites,73,01:47.4,24:43.6,Green,Track,25.317,50.06,32.007
39,GTD,Sandy Mitchell,74,01:46.5,24:53.2,Green,Track,25.205,49.505,31.744
57,GTD,Mikael Grenier,74,01:46.2,24:54.2,Green,Track,24.962,49.421,31.853
75,GTD,Kenny Habul,74,01:47.2,24:57.3,Green,Track,25.441,49.794,31.979
34,GTD,Kyle Washington,73,01:49.5,25:01.1,Green,Track,26.035,50.727,32.779
28,GTD,Michael de Quesada,74,01:47.0,25:01.2,Green,Track,25.358,49.67,31.969
32,GTD,Stevan McAleer,74,01:47.4,25:07.2,Green,Track,25.547,49.986,31.871
16,GTD,Ryan Hardwick,74,01:47.9,25:09.3,Green,Track,25.469,49.919,32.498
71,GTD,Mateo Llarena,74,01:48.0,25:34.0,Green,Track,25.397,50.27,32.314
64,GTD,Ted Giovanis,73,01:53.4,25:36.4,Green,Track,27.368,52.339,33.673
19,GTD,John Megrue,74,01:48.1,25:53.7,Green,Track,25.478,50.196,32.425
44,GTD,Spencer Pumpelly,74,01:48.1,25:53.9,Green,Track,25.64,50.238,32.232
27,GTD,Roman De Angelis,74,01:48.5,25:54.3,Green,Track,25.994,50.473,31.986
21,GTD,Toni Vilander,74,01:48.7,25:54.6,Green,Track,26.103,50.615,32.004
96,GTD,Michael Dinan,74,01:48.9,25:55.3,Green,Track,26.045,50.599,32.259
99,GTD,Stefan Wilson,74,01:48.0,25:58.8,Green,Track,25.968,49.927,32.112
98,GTD,Paul Dalla Lana,74,01:48.4,26:00.3,Green,Track,26.052,50.212,32.14
70,GTD,Brendan Iribe,74,01:48.4,26:02.2,Green,Track,25.591,50.986,31.837
66,GTD,Till Bechtolsheimer,74,02:01.3,26:03.7,Green,Pit,25.685,50,45.598
47,GTD,Roberto Lacorte,43,02:53.3,26:12.7,Green,Track,77.733,60.631,34.955
59,GTD,Paul Holton,74,01:48.9,26:17.5,Green,Track,26.075,51.083,31.786
42,GTD,Benja Hites,74,01:47.1,26:30.7,Green,Track,25.157,49.885,32.028
39,GTD,Sandy Mitchell,75,01:46.6,26:39.8,Green,Track,25.103,49.715,31.763
57,GTD,Mikael Grenier,75,01:47.0,26:41.2,Green,Track,25.16,49.916,31.921
75,GTD,Kenny Habul,75,01:47.2,26:44.5,Green,Track,25.542,49.843,31.85
28,GTD,Michael de Quesada,75,01:47.2,26:48.4,Green,Track,25.93,49.764,31.531
34,GTD,Kyle Washington,74,01:50.9,26:51.9,Green,Track,26.635,51.36,32.857
32,GTD,Stevan McAleer,75,01:47.8,26:55.0,Green,Track,25.62,50.275,31.899
16,GTD,Ryan Hardwick,75,01:48.1,26:57.4,Green,Track,25.898,49.971,32.241
71,GTD,Mateo Llarena,75,01:48.6,27:22.7,Green,Track,26.241,50.1,32.287
64,GTD,Ted Giovanis,74,01:52.8,27:29.2,Green,Track,27.075,51.953,33.745
44,GTD,Spencer Pumpelly,75,01:48.1,27:42.0,Green,Track,25.637,50.424,32.043
27,GTD,Roman De Angelis,75,01:47.8,27:42.1,Green,Track,25.678,50.023,32.063
19,GTD,John Megrue,75,01:48.4,27:42.1,Green,Track,25.429,50.487,32.454
21,GTD,Toni Vilander,75,01:47.6,27:42.2,Green,Track,25.676,49.988,31.94
96,GTD,Michael Dinan,75,01:48.3,27:43.6,Green,Track,25.914,50.509,31.86
99,GTD,Stefan Wilson,75,01:47.8,27:46.6,Green,Track,25.752,50.144,31.889
98,GTD,Paul Dalla Lana,75,01:48.1,27:48.4,Green,Track,25.887,50.26,31.949
70,GTD,Brendan Iribe,75,01:48.5,27:50.7,Green,Track,25.716,50.406,32.358
59,GTD,Paul Holton,75,01:49.9,28:07.5,Green,Track,26.251,52,31.681
47,GTD,Roberto Lacorte,44,01:58.0,28:10.7,Green,Track,28.661,56.254,33.094
42,GTD,Benja Hites,75,01:47.1,28:17.7,Green,Track,25.072,49.926,32.074
39,GTD,Sandy Mitchell,76,01:46.6,28:26.4,Green,Track,25.198,49.611,31.821
57,GTD,Mikael Grenier,76,01:46.8,28:28.0,Green,Track,25.151,49.858,31.78
75,GTD,Kenny Habul,76,01:46.8,28:31.3,Green,Track,25.317,49.824,31.661
28,GTD,Michael de Quesada,76,01:47.0,28:35.4,Green,Track,25.499,49.796,31.675
34,GTD,Kyle Washington,75,01:50.7,28:42.6,Green,Track,26.791,51.226,32.668
32,GTD,Stevan McAleer,76,01:48.0,28:43.0,Green,Track,25.603,50.373,32.053
16,GTD,Ryan Hardwick,76,01:48.4,28:45.8,Green,Track,25.966,50.119,32.312
66,GTD,Mario Farnbacher,75,03:05.8,29:09.5,Green,Track,98.288,54.063,33.402
71,GTD,Mateo Llarena,76,01:49.0,29:11.6,Green,Track,26.09,50.615,32.269
64,GTD,Ted Giovanis,75,01:53.1,29:22.3,Green,Track,27.7,51.785,33.614
44,GTD,Spencer Pumpelly,76,01:47.3,29:29.2,Green,Track,25.344,50.067,31.844
27,GTD,Roman De Angelis,76,01:47.8,29:29.9,Green,Track,25.786,50.204,31.851
21,GTD,Toni Vilander,76,01:48.4,29:30.6,Green,Track,26.316,50.335,31.779
19,GTD,John Megrue,76,01:49.7,29:31.8,Green,Track,26.2,51.003,32.471
96,GTD,Michael Dinan,76,01:48.6,29:32.2,Green,Track,25.878,50.876,31.862
99,GTD,Stefan Wilson,76,01:48.6,29:35.2,Green,Track,26.323,50.106,32.143
98,GTD,Paul Dalla Lana,76,01:49.7,29:38.1,Green,Track,26.05,51.542,32.075
70,GTD,Brendan Iribe,76,01:48.2,29:38.9,Green,Track,26.006,50.411,31.824
59,GTD,Paul Holton,76,01:47.6,29:55.1,Green,Track,25.917,49.982,31.747
47,GTD,Roberto Lacorte,45,01:49.5,30:00.2,Green,Track,26.307,50.71,32.471
42,GTD,Benja Hites,76,01:48.2,30:05.9,Green,Track,25.229,50.67,32.288
39,GTD,Sandy Mitchell,77,01:46.3,30:12.7,Green,Track,25.165,49.496,31.677
57,GTD,Mikael Grenier,77,01:46.4,30:14.4,Green,Track,25.178,49.499,31.76
75,GTD,Kenny Habul,77,01:47.1,30:18.4,Green,Track,25.443,49.791,31.854
28,GTD,Michael de Quesada,77,01:47.3,30:22.7,Green,Track,25.63,49.92,31.713
32,GTD,Stevan McAleer,77,01:48.8,30:31.8,Green,Track,25.896,50.74,32.156
34,GTD,Kyle Washington,76,01:51.6,30:34.2,Green,Track,26.188,52.259,33.173
16,GTD,Ryan Hardwick,77,01:48.7,30:34.5,Green,Track,25.937,50.165,32.583
66,GTD,Mario Farnbacher,76,01:49.1,30:58.6,Green,Track,26.248,50.32,32.509
71,GTD,Mateo Llarena,77,01:47.5,30:59.1,Green,Track,25.675,49.899,31.931
64,GTD,Ted Giovanis,76,01:52.2,31:14.5,Green,Track,27.028,51.806,33.378
44,GTD,Spencer Pumpelly,77,01:47.7,31:16.9,Green,Track,25.782,50.193,31.736
27,GTD,Roman De Angelis,77,01:48.0,31:17.9,Green,Track,26.121,50.168,31.695
21,GTD,Toni Vilander,77,01:48.9,31:19.5,Green,Track,26.18,50.794,31.901
19,GTD,John Megrue,77,01:48.5,31:20.3,Green,Track,26.094,50.202,32.251
96,GTD,Michael Dinan,77,01:49.1,31:21.3,Green,Track,26.486,50.597,31.979
99,GTD,Stefan Wilson,77,01:49.1,31:24.2,Green,Track,26.417,49.964,32.681
98,GTD,Paul Dalla Lana,77,01:48.4,31:26.5,Green,Track,26.071,50.333,32.037
70,GTD,Brendan Iribe,77,01:47.7,31:26.6,Green,Track,25.653,50.384,31.703
59,GTD,Paul Holton,77,01:47.5,31:42.6,Green,Track,25.927,50.065,31.476
47,GTD,Roberto Lacorte,46,01:48.6,31:48.8,Green,Track,25.913,50.363,32.373
42,GTD,Benja Hites,77,01:48.0,31:54.0,Green,Track,25.906,50.085,32.04
39,GTD,Sandy Mitchell,78,01:47.4,32:00.1,Green,Track,25.765,49.884,31.72
57,GTD,Mikael Grenier,78,01:46.9,32:01.3,Green,Track,25.252,49.843,31.815
75,GTD,Kenny Habul,78,01:47.1,32:05.5,Green,Track,25.449,49.685,31.986
28,GTD,Michael de Quesada,78,01:46.9,32:09.6,Green,Track,25.472,49.847,31.629
32,GTD,Stevan McAleer,78,01:48.0,32:19.8,Green,Track,25.792,50.289,31.938
16,GTD,Ryan Hardwick,78,01:49.1,32:23.6,Green,Track,26.261,50.379,32.467
34,GTD,Kyle Washington,77,01:50.1,32:24.3,Green,Track,26.226,50.781,33.085
66,GTD,Mario Farnbacher,77,01:47.8,32:46.4,Green,Track,25.4,50.044,32.366
71,GTD,Mateo Llarena,78,01:48.2,32:47.4,Green,Track,25.881,50.183,32.156
44,GTD,Spencer Pumpelly,78,01:48.0,33:04.9,Green,Track,25.49,50.679,31.805
27,GTD,Roman De Angelis,78,01:47.4,33:05.3,Green,Track,25.531,50.165,31.75
64,GTD,Ted Giovanis,77,01:53.7,33:08.2,Green,Track,26.78,53.165,33.795
21,GTD,Toni Vilander,78,01:48.9,33:08.4,Green,Track,25.162,50.117,33.638
19,GTD,John Megrue,78,01:49.5,33:09.8,Green,Track,25.95,51.329,32.223
96,GTD,Michael Dinan,78,01:48.7,33:10.0,Green,Track,26.128,50.611,31.934
99,GTD,Stefan Wilson,78,01:47.8,33:12.1,Green,Track,25.595,50.29,31.962
70,GTD,Brendan Iribe,78,01:47.5,33:14.2,Green,Track,25.659,50.149,31.724
98,GTD,Paul Dalla Lana,78,01:49.1,33:15.6,Green,Track,26.388,50.659,32.02
59,GTD,Paul Holton,78,01:47.5,33:30.1,Green,Track,25.665,50.27,31.546
47,GTD,Roberto Lacorte,47,01:48.5,33:37.3,Green,Track,25.797,50.416,32.25
42,GTD,Benja Hites,78,01:47.7,33:41.7,Green,Track,25.781,49.89,32.038
39,GTD,Sandy Mitchell,79,01:46.4,33:46.5,Green,Track,25.178,49.482,31.7
57,GTD,Mikael Grenier,79,01:46.5,33:47.8,Green,Track,25.205,49.671,31.652
75,GTD,Kenny Habul,79,01:47.2,33:52.7,Green,Track,25.322,50.053,31.792
28,GTD,Michael de Quesada,79,01:47.2,33:56.8,Green,Track,25.507,49.92,31.773
32,GTD,Stevan McAleer,79,01:47.8,34:07.7,Green,Track,25.73,50.199,31.913
16,GTD,Ryan Hardwick,79,01:48.7,34:12.3,Green,Track,25.877,50.538,32.269
34,GTD,Kyle Washington,78,01:50.1,34:14.4,Green,Track,26.272,50.881,32.914
66,GTD,Mario Farnbacher,78,01:47.2,34:33.5,Green,Track,25.544,49.619,32.009
71,GTD,Mateo Llarena,79,01:49.2,34:36.6,Green,Track,26.437,50.284,32.499
27,GTD,Roman De Angelis,79,01:48.0,34:53.3,Green,Track,25.812,50.297,31.858
44,GTD,Spencer Pumpelly,79,01:50.3,34:55.2,Green,Track,26.093,52.401,31.81
21,GTD,Toni Vilander,79,01:47.1,34:55.5,Green,Track,25.525,49.839,31.754
19,GTD,John Megrue,79,01:48.9,34:58.8,Green,Track,26.07,50.377,32.502
96,GTD,Michael Dinan,79,01:49.3,34:59.3,Green,Track,26.246,51.076,31.958
99,GTD,Stefan Wilson,79,01:48.4,35:00.5,Green,Track,25.391,51.173,31.85
70,GTD,Brendan Iribe,79,01:48.3,35:02.5,Green,Track,25.95,50.299,32.031
64,GTD,Ted Giovanis,78,01:56.4,35:04.7,Green,Track,27.605,55.274,33.526
98,GTD,Paul Dalla Lana,79,01:49.1,35:04.7,Green,Track,26.105,50.681,32.274
59,GTD,Paul Holton,79,01:47.2,35:17.2,Green,Track,25.764,49.877,31.555
47,GTD,Roberto Lacorte,48,01:48.2,35:25.5,Green,Track,25.711,50.226,32.285
42,GTD,Benja Hites,79,01:47.7,35:29.4,Green,Track,25.543,50.08,32.123
39,GTD,Sandy Mitchell,80,01:46.6,35:33.1,Green,Track,25.386,49.549,31.667
57,GTD,Mikael Grenier,80,01:46.6,35:34.5,Green,Track,25.206,49.636,31.796
75,GTD,Kenny Habul,80,01:47.2,35:39.9,Green,Track,25.553,49.846,31.784
28,GTD,Michael de Quesada,80,01:47.2,35:44.0,Green,Track,25.771,49.767,31.695
32,GTD,Stevan McAleer,80,01:47.6,35:55.3,Green,Track,25.613,50.225,31.776
16,GTD,Ryan Hardwick,80,01:48.7,36:01.0,Green,Track,25.986,50.166,32.582
34,GTD,Kyle Washington,79,01:50.7,36:05.0,Green,Track,26.428,51.23,33.009
66,GTD,Mario Farnbacher,79,01:46.8,36:20.3,Green,Track,24.946,49.852,31.97
71,GTD,Mateo Llarena,80,01:47.5,36:24.1,Green,Track,25.624,49.804,32.111
27,GTD,Roman De Angelis,80,01:48.9,36:42.2,Green,Track,26.452,50.563,31.838
21,GTD,Toni Vilander,80,01:47.2,36:42.7,Green,Track,25.447,50.015,31.725
44,GTD,Spencer Pumpelly,80,01:48.7,36:43.9,Green,Track,25.473,50.921,32.324
19,GTD,John Megrue,80,01:48.5,36:47.3,Green,Track,26.009,50.183,32.308
96,GTD,Michael Dinan,80,01:48.3,36:47.6,Green,Track,25.921,50.542,31.852
99,GTD,Stefan Wilson,80,01:47.5,36:48.0,Green,Track,25.472,50.254,31.804
70,GTD,Brendan Iribe,80,01:48.2,36:50.6,Green,Track,26.075,50.091,32.017
98,GTD,Paul Dalla Lana,80,01:48.3,36:53.0,Green,Track,25.925,50.361,32.006
64,GTD,Ted Giovanis,79,01:52.0,36:56.7,Green,Track,26.989,51.419,33.605
59,GTD,Paul Holton,80,01:46.7,37:03.9,Green,Track,25.512,49.743,31.403
47,GTD,Roberto Lacorte,49,01:47.7,37:13.1,Green,Track,25.48,49.894,32.278
42,GTD,Benja Hites,80,01:47.6,37:17.0,Green,Track,25.571,49.956,32.073
39,GTD,Sandy Mitchell,81,01:46.6,37:19.7,Green,Track,25.27,49.645,31.7
57,GTD,Mikael Grenier,81,01:46.6,37:21.0,Green,Track,25.26,49.621,31.679
75,GTD,Kenny Habul,81,01:47.3,37:27.1,Green,Track,25.412,50.079,31.778
28,GTD,Michael de Quesada,81,01:49.2,37:33.2,Green,Track,25.546,51.551,32.109
32,GTD,Stevan McAleer,81,01:48.7,37:44.0,Green,Track,25.639,51.188,31.899
16,GTD,Ryan Hardwick,81,01:47.9,37:49.0,Green,Track,25.725,49.986,32.231
34,GTD,Kyle Washington,80,01:50.7,37:55.7,Green,Track,26.311,51.467,32.932
66,GTD,Mario Farnbacher,80,01:46.7,38:07.0,Green,Track,25.044,49.773,31.843
71,GTD,Mateo Llarena,81,01:47.3,38:11.4,Green,Track,25.269,50.007,32.026
27,GTD,Roman De Angelis,81,01:48.3,38:30.4,Green,Track,25.662,50.131,32.474
21,GTD,Toni Vilander,81,01:47.8,38:30.5,Green,Track,25.575,49.716,32.52
44,GTD,Spencer Pumpelly,81,01:47.5,38:31.4,Green,Track,25.554,50.061,31.859
19,GTD,John Megrue,81,01:48.2,38:35.5,Green,Track,25.661,50.157,32.418
96,GTD,Michael Dinan,81,01:48.9,38:36.4,Green,Track,26.061,50.739,32.059
99,GTD,Stefan Wilson,81,01:48.4,38:36.4,Green,Track,25.74,50.686,31.945
70,GTD,Brendan Iribe,81,01:48.4,38:39.1,Green,Track,26.473,50.257,31.693
98,GTD,Paul Dalla Lana,81,01:48.9,38:41.8,Green,Track,26.149,50.734,31.974
59,GTD,Paul Holton,81,01:47.2,38:51.1,Green,Track,25.656,49.853,31.701
64,GTD,Ted Giovanis,80,01:54.6,38:51.3,Green,Track,27.216,53.889,33.539
47,GTD,Roberto Lacorte,50,01:48.1,39:01.3,Green,Track,25.764,50.569,31.798
42,GTD,Benja Hites,81,01:47.5,39:04.6,Green,Track,25.519,49.953,32.062
39,GTD,Sandy Mitchell,82,01:47.1,39:06.8,Green,Track,25.621,49.691,31.791
57,GTD,Mikael Grenier,82,01:46.9,39:08.0,Green,Track,25.294,49.801,31.846
75,GTD,Kenny Habul,82,01:47.5,39:14.7,Green,Track,25.682,50.007,31.853
28,GTD,Michael de Quesada,82,01:47.7,39:21.0,Green,Track,26.275,49.905,31.536
32,GTD,Stevan McAleer,82,01:48.0,39:32.0,Green,Track,25.709,50.43,31.817
16,GTD,Ryan Hardwick,82,01:48.4,39:37.3,Green,Track,26.126,49.966,32.299
34,GTD,Kyle Washington,81,01:49.8,39:45.6,Green,Track,26.337,50.759,32.74
66,GTD,Mario Farnbacher,81,01:46.8,39:53.8,Green,Track,24.974,49.567,32.263
71,GTD,Mateo Llarena,82,01:47.6,39:59.1,Green,Track,25.668,49.888,32.072
27,GTD,Roman De Angelis,82,01:47.8,40:18.2,Green,Track,25.889,50.149,31.73
21,GTD,Toni Vilander,82,01:47.8,40:18.4,Green,Track,25.972,50.116,31.761
44,GTD,Spencer Pumpelly,82,01:48.0,40:19.4,Green,Track,25.883,50.268,31.858
19,GTD,John Megrue,82,01:49.3,40:24.8,Green,Track,25.737,50.762,32.826
99,GTD,Stefan Wilson,82,01:48.7,40:25.1,Green,Track,26.433,50.257,32.037
96,GTD,Michael Dinan,82,01:49.7,40:26.1,Green,Track,26.092,50.541,33.034
70,GTD,Brendan Iribe,82,01:48.6,40:27.6,Green,Track,26.483,50.287,31.812
98,GTD,Paul Dalla Lana,82,01:48.3,40:30.1,Green,Track,25.756,50.681,31.835
59,GTD,Paul Holton,82,01:47.2,40:38.4,Green,Track,26.008,49.943,31.284
64,GTD,Ted Giovanis,81,01:52.9,40:44.2,Green,Track,27.078,52.24,33.583
47,GTD,Roberto Lacorte,51,01:48.8,40:50.0,Green,Track,25.87,50.927,31.967
42,GTD,Benja Hites,82,01:47.8,40:52.3,Green,Track,25.541,49.963,32.267
39,GTD,Sandy Mitchell,83,01:46.6,40:53.4,Green,Track,25.182,49.743,31.714
57,GTD,Mikael Grenier,83,01:47.0,40:54.9,Green,Track,25.282,49.883,31.813
75,GTD,Kenny Habul,83,01:47.1,41:01.8,Green,Track,25.482,49.931,31.666
28,GTD,Michael de Quesada,83,01:47.3,41:08.3,Green,Track,25.554,50.101,31.67
32,GTD,Stevan McAleer,83,01:47.8,41:19.8,Green,Track,25.694,50.245,31.869
16,GTD,Ryan Hardwick,83,01:47.6,41:24.9,Green,Track,25.735,49.749,32.099
34,GTD,Kyle Washington,82,01:50.1,41:35.7,Green,Track,26.181,51.115,32.841
66,GTD,Mario Farnbacher,82,01:45.9,41:39.7,Green,Track,24.962,49.4,31.54
71,GTD,Mateo Llarena,83,01:49.0,41:48.0,Green,Track,26.25,50.64,32.077
21,GTD,Toni Vilander,83,01:47.6,42:06.0,Green,Track,25.634,50.345,31.631
27,GTD,Roman De Angelis,83,01:48.3,42:06.5,Green,Track,25.705,50.922,31.722
44,GTD,Spencer Pumpelly,83,01:47.6,42:07.0,Green,Track,25.69,50.017,31.909
99,GTD,Stefan Wilson,83,01:48.0,42:13.1,Green,Track,25.803,49.972,32.242
19,GTD,John Megrue,83,01:49.3,42:14.1,Green,Track,26.419,50.427,32.475
96,GTD,Michael Dinan,83,01:48.5,42:14.6,Green,Track,25.882,50.576,32.059
70,GTD,Brendan Iribe,83,01:48.0,42:15.7,Green,Track,25.83,50.107,32.093
98,GTD,Paul Dalla Lana,83,01:48.1,42:18.2,Green,Track,25.815,50.469,31.861
59,GTD,Paul Holton,83,01:47.5,42:25.8,Green,Track,25.953,49.987,31.55
64,GTD,Ted Giovanis,82,01:52.5,42:36.7,Green,Track,26.566,52.338,33.559
47,GTD,Roberto Lacorte,52,01:47.1,42:37.2,Green,Track,25.527,49.775,31.836
42,GTD,Benja Hites,83,01:47.2,42:39.5,Green,Track,25.395,49.82,32
39,GTD,Sandy Mitchell,84,01:46.5,42:39.9,Green,Track,25.434,49.485,31.576
57,GTD,Mikael Grenier,84,01:46.5,42:41.4,Green,Track,25.251,49.504,31.729
75,GTD,Kenny Habul,84,01:47.5,42:49.3,Green,Track,25.661,49.884,31.965
28,GTD,Michael de Quesada,84,01:46.8,42:55.1,Green,Track,25.458,49.8,31.547
32,GTD,Stevan McAleer,84,01:48.4,43:08.2,Green,Track,25.804,50.338,32.307
16,GTD,Ryan Hardwick,84,01:49.2,43:14.1,Green,Track,26.793,49.865,32.502
34,GTD,Kyle Washington,83,01:50.4,43:26.1,Green,Track,26.425,51.126,32.854
66,GTD,Mario Farnbacher,83,01:47.7,43:27.4,Green,Track,25.459,49.838,32.449
71,GTD,Mateo Llarena,84,01:48.9,43:36.9,Green,Track,26.699,50.135,32.036
21,GTD,Toni Vilander,84,01:46.7,43:52.7,Green,Track,25.265,49.578,31.821
27,GTD,Roman De Angelis,84,01:47.8,43:54.3,Green,Track,25.725,50.148,31.881
44,GTD,Spencer Pumpelly,84,01:47.6,43:54.6,Green,Track,25.717,49.955,31.901
99,GTD,Stefan Wilson,84,01:48.3,44:01.4,Green,Track,25.678,50.52,32.081
19,GTD,John Megrue,84,01:49.1,44:03.2,Green,Track,26.082,50.565,32.406
96,GTD,Michael Dinan,84,01:49.6,44:04.2,Green,Track,26.129,51.113,32.333
70,GTD,Brendan Iribe,84,01:48.6,44:04.2,Green,Track,26.002,50.479,32.085
98,GTD,Paul Dalla Lana,84,01:49.2,44:07.4,Green,Track,26.194,50.522,32.448
59,GTD,Paul Holton,84,01:47.5,44:13.3,Green,Track,25.874,50.186,31.417
47,GTD,Roberto Lacorte,53,01:48.0,44:25.2,Green,Track,25.837,50.103,32.058
42,GTD,Benja Hites,84,01:48.2,44:27.7,Green,Track,25.784,50.337,32.091
39,GTD,Sandy Mitchell,85,01:47.9,44:27.8,Green,Track,25.763,50.525,31.628
57,GTD,Mikael Grenier,85,01:47.4,44:28.9,Green,Track,25.429,50.152,31.841
64,GTD,Ted Giovanis,83,01:54.9,44:31.6,Green,Track,28.536,53.162,33.185
75,GTD,Kenny Habul,85,01:47.4,44:36.7,Green,Track,25.517,49.954,31.92
28,GTD,Michael de Quesada,85,01:48.1,44:43.2,Green,Track,25.64,49.894,32.54
32,GTD,Stevan McAleer,85,01:48.2,44:56.5,Green,Track,25.746,50.25,32.254
16,GTD,Ryan Hardwick,85,01:48.9,45:03.0,Green,Track,25.835,50.523,32.551
66,GTD,Mario Farnbacher,84,01:47.1,45:14.5,Green,Track,24.982,50.077,32.008
34,GTD,Kyle Washington,84,01:50.5,45:16.7,Green,Track,25.918,51.976,32.65
71,GTD,Mateo Llarena,85,01:47.3,45:24.2,Green,Track,25.408,49.854,32.032
21,GTD,Toni Vilander,85,01:46.6,45:39.3,Green,Track,25.224,49.659,31.74
27,GTD,Roman De Angelis,85,01:48.0,45:42.3,Green,Track,26,50.217,31.757
44,GTD,Spencer Pumpelly,85,01:48.1,45:42.7,Green,Track,25.818,50.287,31.96
99,GTD,Stefan Wilson,85,01:48.9,45:50.3,Green,Track,26.365,50.282,32.213
19,GTD,John Megrue,85,01:49.0,45:52.2,Green,Track,26.069,50.329,32.621
96,GTD,Michael Dinan,85,01:49.1,45:53.2,Green,Track,26.555,50.536,31.959
70,GTD,Brendan Iribe,85,01:49.5,45:53.7,Green,Track,26.835,50.433,32.188
98,GTD,Paul Dalla Lana,85,01:50.0,45:57.4,Green,Track,26.645,51.351,32.035
59,GTD,Paul Holton,85,01:47.2,46:00.5,Green,Track,25.694,50.007,31.498
47,GTD,Roberto Lacorte,54,01:49.1,46:14.3,Green,Track,26.438,50.285,32.352
39,GTD,Sandy Mitchell,86,01:47.6,46:15.4,Green,Track,25.688,50.176,31.71
57,GTD,Mikael Grenier,86,01:47.5,46:16.3,Green,Track,25.456,50.183,31.846
64,GTD,Ted Giovanis,84,01:52.2,46:23.8,Green,Track,26.662,52.038,33.537
75,GTD,Kenny Habul,86,01:47.9,46:24.5,Green,Track,25.702,50.022,32.158
42,GTD,Benja Hites,85,02:01.1,46:28.8,Green,Pit,25.73,50.728,44.63
28,GTD,Michael de Quesada,86,01:47.3,46:30.5,Green,Track,25.714,50.01,31.595
32,GTD,Stevan McAleer,86,01:48.1,46:44.6,Green,Track,25.697,50.348,32.028
16,GTD,Ryan Hardwick,86,01:47.9,46:50.9,Green,Track,25.537,49.947,32.428
66,GTD,Mario Farnbacher,85,01:46.8,47:01.3,Green,Track,25.292,49.642,31.888
34,GTD,Kyle Washington,85,01:51.3,47:07.9,Green,Track,27.596,50.94,32.747
71,GTD,Mateo Llarena,86,01:47.8,47:12.0,Green,Track,25.452,50.188,32.161
21,GTD,Toni Vilander,86,01:47.2,47:26.5,Green,Track,25.757,49.794,31.651
27,GTD,Roman De Angelis,86,01:47.8,47:30.0,Green,Track,25.708,50.266,31.778
44,GTD,Spencer Pumpelly,86,01:47.5,47:30.2,Green,Track,25.703,50.13,31.654
99,GTD,Stefan Wilson,86,01:47.3,47:37.6,Green,Track,25.555,49.795,31.94
19,GTD,John Megrue,86,01:48.7,47:40.9,Green,Track,25.781,50.351,32.571
96,GTD,Michael Dinan,86,01:48.3,47:41.5,Green,Track,26.084,50.426,31.772
70,GTD,Brendan Iribe,86,01:48.3,47:42.0,Green,Track,26.292,50.059,31.925
98,GTD,Paul Dalla Lana,86,01:48.8,47:46.3,Green,Track,26.35,50.614,31.878
59,GTD,Paul Holton,86,01:46.7,47:47.3,Green,Track,25.571,49.873,31.304
47,GTD,Roberto Lacorte,55,01:48.1,48:02.3,Green,Track,25.756,50.483,31.824
39,GTD,Sandy Mitchell,87,01:47.0,48:02.4,Green,Track,25.383,49.861,31.768
57,GTD,Mikael Grenier,87,01:47.2,48:03.5,Green,Track,25.649,49.61,31.929
75,GTD,Kenny Habul,87,01:47.8,48:12.3,Green,Track,25.78,49.865,32.15
64,GTD,Ted Giovanis,85,01:53.3,48:17.1,Green,Track,28.233,51.573,33.481
28,GTD,Michael de Quesada,87,01:47.1,48:17.6,Green,Track,25.489,50.125,31.532
